lsoa_code,traj,traj_titles
W01000028,A,"N = 23,924 (72%)"
W01000029,B,"N = 8,124 (26%)"
W01000030,B,"N = 8,124 (26%)"
W01000031,A,"N = 23,924 (72%)"
W01000032,A,"N = 23,924 (72%)"
W01000033,B,"N = 8,124 (26%)"
W01000034,A,"N = 23,924 (72%)"
W01000035,A,"N = 23,924 (72%)"
W01000036,B,"N = 8,124 (26%)"
W01000037,A,"N = 23,924 (72%)"
W01000038,A,"N = 23,924 (72%)"
W01000039,A,"N = 23,924 (72%)"
W01000040,A,"N = 23,924 (72%)"
W01000041,B,"N = 8,124 (26%)"
W01000042,A,"N = 23,924 (72%)"
W01000043,A,"N = 23,924 (72%)"
W01000044,A,"N = 23,924 (72%)"
W01000047,A,"N = 23,924 (72%)"
W01000048,A,"N = 23,924 (72%)"
W01000049,A,"N = 23,924 (72%)"
W01000050,A,"N = 23,924 (72%)"
W01000051,B,"N = 8,124 (26%)"
W01000052,A,"N = 23,924 (72%)"
W01000053,A,"N = 23,924 (72%)"
W01000054,A,"N = 23,924 (72%)"
W01000056,B,"N = 8,124 (26%)"
W01000057,A,"N = 23,924 (72%)"
W01000059,C,"N = 5,664 (3%)"
W01000060,A,"N = 23,924 (72%)"
W01000061,A,"N = 23,924 (72%)"
W01000062,C,"N = 5,664 (3%)"
W01000063,A,"N = 23,924 (72%)"
W01000064,B,"N = 8,124 (26%)"
W01000065,A,"N = 23,924 (72%)"
W01000066,A,"N = 23,924 (72%)"
W01000067,A,"N = 23,924 (72%)"
W01000068,A,"N = 23,924 (72%)"
W01000069,A,"N = 23,924 (72%)"
W01000070,A,"N = 23,924 (72%)"
W01000071,A,"N = 23,924 (72%)"
W01000072,A,"N = 23,924 (72%)"
W01000073,A,"N = 23,924 (72%)"
W01000074,A,"N = 23,924 (72%)"
W01000075,B,"N = 8,124 (26%)"
W01000076,A,"N = 23,924 (72%)"
W01000077,A,"N = 23,924 (72%)"
W01000078,A,"N = 23,924 (72%)"
W01000079,A,"N = 23,924 (72%)"
W01000080,A,"N = 23,924 (72%)"
W01000081,A,"N = 23,924 (72%)"
W01000082,A,"N = 23,924 (72%)"
W01000083,A,"N = 23,924 (72%)"
W01000084,A,"N = 23,924 (72%)"
W01000085,A,"N = 23,924 (72%)"
W01000086,B,"N = 8,124 (26%)"
W01000087,A,"N = 23,924 (72%)"
W01000088,A,"N = 23,924 (72%)"
W01000089,A,"N = 23,924 (72%)"
W01000090,A,"N = 23,924 (72%)"
W01000091,B,"N = 8,124 (26%)"
W01000092,B,"N = 8,124 (26%)"
W01000093,B,"N = 8,124 (26%)"
W01000094,A,"N = 23,924 (72%)"
W01000095,A,"N = 23,924 (72%)"
W01000096,A,"N = 23,924 (72%)"
W01000097,A,"N = 23,924 (72%)"
W01000098,B,"N = 8,124 (26%)"
W01000099,A,"N = 23,924 (72%)"
W01000100,A,"N = 23,924 (72%)"
W01000101,A,"N = 23,924 (72%)"
W01000102,A,"N = 23,924 (72%)"
W01000103,A,"N = 23,924 (72%)"
W01000104,A,"N = 23,924 (72%)"
W01000105,A,"N = 23,924 (72%)"
W01000106,A,"N = 23,924 (72%)"
W01000107,A,"N = 23,924 (72%)"
W01000108,B,"N = 8,124 (26%)"
W01000109,A,"N = 23,924 (72%)"
W01000110,A,"N = 23,924 (72%)"
W01000111,B,"N = 8,124 (26%)"
W01000112,A,"N = 23,924 (72%)"
W01000113,A,"N = 23,924 (72%)"
W01000114,A,"N = 23,924 (72%)"
W01000115,A,"N = 23,924 (72%)"
W01000116,A,"N = 23,924 (72%)"
W01000117,A,"N = 23,924 (72%)"
W01000118,A,"N = 23,924 (72%)"
W01000119,A,"N = 23,924 (72%)"
W01000121,A,"N = 23,924 (72%)"
W01000122,A,"N = 23,924 (72%)"
W01000123,A,"N = 23,924 (72%)"
W01000124,A,"N = 23,924 (72%)"
W01000125,A,"N = 23,924 (72%)"
W01000126,B,"N = 8,124 (26%)"
W01000127,B,"N = 8,124 (26%)"
W01000128,A,"N = 23,924 (72%)"
W01000129,A,"N = 23,924 (72%)"
W01000130,A,"N = 23,924 (72%)"
W01000131,A,"N = 23,924 (72%)"
W01000132,B,"N = 8,124 (26%)"
W01000133,A,"N = 23,924 (72%)"
W01000134,B,"N = 8,124 (26%)"
W01000135,A,"N = 23,924 (72%)"
W01000136,A,"N = 23,924 (72%)"
W01000137,A,"N = 23,924 (72%)"
W01000138,A,"N = 23,924 (72%)"
W01000139,A,"N = 23,924 (72%)"
W01000140,B,"N = 8,124 (26%)"
W01000141,A,"N = 23,924 (72%)"
W01000142,A,"N = 23,924 (72%)"
W01000143,B,"N = 8,124 (26%)"
W01000144,C,"N = 5,664 (3%)"
W01000145,B,"N = 8,124 (26%)"
W01000146,B,"N = 8,124 (26%)"
W01000147,A,"N = 23,924 (72%)"
W01000148,A,"N = 23,924 (72%)"
W01000149,B,"N = 8,124 (26%)"
W01000150,A,"N = 23,924 (72%)"
W01000151,B,"N = 8,124 (26%)"
W01000152,A,"N = 23,924 (72%)"
W01000153,A,"N = 23,924 (72%)"
W01000154,A,"N = 23,924 (72%)"
W01000155,A,"N = 23,924 (72%)"
W01000156,B,"N = 8,124 (26%)"
W01000157,A,"N = 23,924 (72%)"
W01000158,A,"N = 23,924 (72%)"
W01000159,A,"N = 23,924 (72%)"
W01000162,A,"N = 23,924 (72%)"
W01000163,B,"N = 8,124 (26%)"
W01000164,A,"N = 23,924 (72%)"
W01000165,A,"N = 23,924 (72%)"
W01000166,A,"N = 23,924 (72%)"
W01000167,A,"N = 23,924 (72%)"
W01000168,B,"N = 8,124 (26%)"
W01000169,B,"N = 8,124 (26%)"
W01000170,A,"N = 23,924 (72%)"
W01000171,B,"N = 8,124 (26%)"
W01000172,A,"N = 23,924 (72%)"
W01000173,A,"N = 23,924 (72%)"
W01000174,A,"N = 23,924 (72%)"
W01000175,A,"N = 23,924 (72%)"
W01000176,B,"N = 8,124 (26%)"
W01000177,A,"N = 23,924 (72%)"
W01000178,B,"N = 8,124 (26%)"
W01000179,A,"N = 23,924 (72%)"
W01000180,A,"N = 23,924 (72%)"
W01000181,A,"N = 23,924 (72%)"
W01000182,B,"N = 8,124 (26%)"
W01000183,A,"N = 23,924 (72%)"
W01000184,B,"N = 8,124 (26%)"
W01000185,A,"N = 23,924 (72%)"
W01000186,C,"N = 5,664 (3%)"
W01000187,B,"N = 8,124 (26%)"
W01000188,A,"N = 23,924 (72%)"
W01000189,A,"N = 23,924 (72%)"
W01000190,A,"N = 23,924 (72%)"
W01000191,B,"N = 8,124 (26%)"
W01000192,A,"N = 23,924 (72%)"
W01000193,A,"N = 23,924 (72%)"
W01000194,B,"N = 8,124 (26%)"
W01000195,A,"N = 23,924 (72%)"
W01000196,A,"N = 23,924 (72%)"
W01000197,A,"N = 23,924 (72%)"
W01000198,B,"N = 8,124 (26%)"
W01000199,A,"N = 23,924 (72%)"
W01000200,A,"N = 23,924 (72%)"
W01000201,A,"N = 23,924 (72%)"
W01000202,A,"N = 23,924 (72%)"
W01000203,A,"N = 23,924 (72%)"
W01000204,A,"N = 23,924 (72%)"
W01000205,A,"N = 23,924 (72%)"
W01000206,A,"N = 23,924 (72%)"
W01000207,A,"N = 23,924 (72%)"
W01000208,A,"N = 23,924 (72%)"
W01000209,A,"N = 23,924 (72%)"
W01000210,A,"N = 23,924 (72%)"
W01000211,A,"N = 23,924 (72%)"
W01000212,A,"N = 23,924 (72%)"
W01000213,B,"N = 8,124 (26%)"
W01000214,B,"N = 8,124 (26%)"
W01000215,A,"N = 23,924 (72%)"
W01000216,B,"N = 8,124 (26%)"
W01000217,A,"N = 23,924 (72%)"
W01000218,B,"N = 8,124 (26%)"
W01000219,B,"N = 8,124 (26%)"
W01000220,A,"N = 23,924 (72%)"
W01000221,A,"N = 23,924 (72%)"
W01000222,A,"N = 23,924 (72%)"
W01000223,A,"N = 23,924 (72%)"
W01000224,A,"N = 23,924 (72%)"
W01000225,A,"N = 23,924 (72%)"
W01000226,B,"N = 8,124 (26%)"
W01000227,A,"N = 23,924 (72%)"
W01000228,B,"N = 8,124 (26%)"
W01000229,A,"N = 23,924 (72%)"
W01000230,A,"N = 23,924 (72%)"
W01000231,A,"N = 23,924 (72%)"
W01000232,A,"N = 23,924 (72%)"
W01000233,A,"N = 23,924 (72%)"
W01000234,B,"N = 8,124 (26%)"
W01000235,A,"N = 23,924 (72%)"
W01000236,C,"N = 5,664 (3%)"
W01000237,B,"N = 8,124 (26%)"
W01000238,B,"N = 8,124 (26%)"
W01000239,C,"N = 5,664 (3%)"
W01000240,D,N = 83 (0.25%)
W01000241,B,"N = 8,124 (26%)"
W01000242,A,"N = 23,924 (72%)"
W01000243,A,"N = 23,924 (72%)"
W01000244,A,"N = 23,924 (72%)"
W01000245,A,"N = 23,924 (72%)"
W01000246,A,"N = 23,924 (72%)"
W01000247,A,"N = 23,924 (72%)"
W01000248,A,"N = 23,924 (72%)"
W01000249,A,"N = 23,924 (72%)"
W01000250,A,"N = 23,924 (72%)"
W01000251,A,"N = 23,924 (72%)"
W01000252,A,"N = 23,924 (72%)"
W01000253,A,"N = 23,924 (72%)"
W01000254,B,"N = 8,124 (26%)"
W01000255,B,"N = 8,124 (26%)"
W01000256,A,"N = 23,924 (72%)"
W01000257,A,"N = 23,924 (72%)"
W01000258,A,"N = 23,924 (72%)"
W01000259,B,"N = 8,124 (26%)"
W01000260,A,"N = 23,924 (72%)"
W01000261,A,"N = 23,924 (72%)"
W01000262,A,"N = 23,924 (72%)"
W01000263,A,"N = 23,924 (72%)"
W01000264,A,"N = 23,924 (72%)"
W01000265,A,"N = 23,924 (72%)"
W01000266,A,"N = 23,924 (72%)"
W01000267,A,"N = 23,924 (72%)"
W01000268,A,"N = 23,924 (72%)"
W01000269,A,"N = 23,924 (72%)"
W01000270,A,"N = 23,924 (72%)"
W01000271,A,"N = 23,924 (72%)"
W01000272,A,"N = 23,924 (72%)"
W01000273,A,"N = 23,924 (72%)"
W01000274,B,"N = 8,124 (26%)"
W01000275,A,"N = 23,924 (72%)"
W01000276,A,"N = 23,924 (72%)"
W01000277,A,"N = 23,924 (72%)"
W01000278,B,"N = 8,124 (26%)"
W01000279,A,"N = 23,924 (72%)"
W01000280,A,"N = 23,924 (72%)"
W01000281,A,"N = 23,924 (72%)"
W01000282,A,"N = 23,924 (72%)"
W01000283,B,"N = 8,124 (26%)"
W01000284,A,"N = 23,924 (72%)"
W01000285,A,"N = 23,924 (72%)"
W01000286,A,"N = 23,924 (72%)"
W01000287,B,"N = 8,124 (26%)"
W01000288,C,"N = 5,664 (3%)"
W01000289,A,"N = 23,924 (72%)"
W01000290,B,"N = 8,124 (26%)"
W01000291,A,"N = 23,924 (72%)"
W01000292,A,"N = 23,924 (72%)"
W01000293,B,"N = 8,124 (26%)"
W01000294,A,"N = 23,924 (72%)"
W01000295,A,"N = 23,924 (72%)"
W01000296,B,"N = 8,124 (26%)"
W01000297,A,"N = 23,924 (72%)"
W01000298,A,"N = 23,924 (72%)"
W01000299,A,"N = 23,924 (72%)"
W01000300,A,"N = 23,924 (72%)"
W01000301,A,"N = 23,924 (72%)"
W01000302,A,"N = 23,924 (72%)"
W01000303,A,"N = 23,924 (72%)"
W01000304,C,"N = 5,664 (3%)"
W01000305,A,"N = 23,924 (72%)"
W01000306,B,"N = 8,124 (26%)"
W01000307,A,"N = 23,924 (72%)"
W01000308,A,"N = 23,924 (72%)"
W01000309,B,"N = 8,124 (26%)"
W01000310,A,"N = 23,924 (72%)"
W01000311,A,"N = 23,924 (72%)"
W01000312,A,"N = 23,924 (72%)"
W01000313,A,"N = 23,924 (72%)"
W01000314,B,"N = 8,124 (26%)"
W01000315,B,"N = 8,124 (26%)"
W01000316,A,"N = 23,924 (72%)"
W01000317,A,"N = 23,924 (72%)"
W01000318,B,"N = 8,124 (26%)"
W01000319,B,"N = 8,124 (26%)"
W01000320,A,"N = 23,924 (72%)"
W01000321,A,"N = 23,924 (72%)"
W01000322,A,"N = 23,924 (72%)"
W01000323,A,"N = 23,924 (72%)"
W01000324,A,"N = 23,924 (72%)"
W01000325,A,"N = 23,924 (72%)"
W01000326,A,"N = 23,924 (72%)"
W01000327,A,"N = 23,924 (72%)"
W01000328,B,"N = 8,124 (26%)"
W01000329,A,"N = 23,924 (72%)"
W01000330,A,"N = 23,924 (72%)"
W01000331,A,"N = 23,924 (72%)"
W01000332,B,"N = 8,124 (26%)"
W01000333,B,"N = 8,124 (26%)"
W01000334,B,"N = 8,124 (26%)"
W01000335,B,"N = 8,124 (26%)"
W01000336,B,"N = 8,124 (26%)"
W01000337,B,"N = 8,124 (26%)"
W01000338,A,"N = 23,924 (72%)"
W01000339,A,"N = 23,924 (72%)"
W01000340,A,"N = 23,924 (72%)"
W01000341,B,"N = 8,124 (26%)"
W01000342,A,"N = 23,924 (72%)"
W01000343,A,"N = 23,924 (72%)"
W01000344,A,"N = 23,924 (72%)"
W01000345,A,"N = 23,924 (72%)"
W01000346,A,"N = 23,924 (72%)"
W01000347,A,"N = 23,924 (72%)"
W01000348,A,"N = 23,924 (72%)"
W01000349,C,"N = 5,664 (3%)"
W01000350,C,"N = 5,664 (3%)"
W01000351,B,"N = 8,124 (26%)"
W01000352,A,"N = 23,924 (72%)"
W01000353,B,"N = 8,124 (26%)"
W01000354,A,"N = 23,924 (72%)"
W01000355,B,"N = 8,124 (26%)"
W01000356,A,"N = 23,924 (72%)"
W01000359,A,"N = 23,924 (72%)"
W01000360,A,"N = 23,924 (72%)"
W01000361,B,"N = 8,124 (26%)"
W01000362,A,"N = 23,924 (72%)"
W01000363,A,"N = 23,924 (72%)"
W01000364,A,"N = 23,924 (72%)"
W01000365,B,"N = 8,124 (26%)"
W01000366,A,"N = 23,924 (72%)"
W01000367,A,"N = 23,924 (72%)"
W01000368,A,"N = 23,924 (72%)"
W01000369,A,"N = 23,924 (72%)"
W01000370,A,"N = 23,924 (72%)"
W01000371,B,"N = 8,124 (26%)"
W01000372,C,"N = 5,664 (3%)"
W01000373,B,"N = 8,124 (26%)"
W01000374,A,"N = 23,924 (72%)"
W01000375,B,"N = 8,124 (26%)"
W01000376,A,"N = 23,924 (72%)"
W01000377,A,"N = 23,924 (72%)"
W01000378,B,"N = 8,124 (26%)"
W01000379,A,"N = 23,924 (72%)"
W01000380,A,"N = 23,924 (72%)"
W01000381,A,"N = 23,924 (72%)"
W01000382,B,"N = 8,124 (26%)"
W01000383,C,"N = 5,664 (3%)"
W01000384,A,"N = 23,924 (72%)"
W01000385,A,"N = 23,924 (72%)"
W01000386,A,"N = 23,924 (72%)"
W01000387,A,"N = 23,924 (72%)"
W01000388,A,"N = 23,924 (72%)"
W01000389,A,"N = 23,924 (72%)"
W01000390,A,"N = 23,924 (72%)"
W01000391,A,"N = 23,924 (72%)"
W01000392,A,"N = 23,924 (72%)"
W01000393,B,"N = 8,124 (26%)"
W01000394,A,"N = 23,924 (72%)"
W01000395,A,"N = 23,924 (72%)"
W01000396,A,"N = 23,924 (72%)"
W01000397,A,"N = 23,924 (72%)"
W01000398,A,"N = 23,924 (72%)"
W01000399,A,"N = 23,924 (72%)"
W01000400,A,"N = 23,924 (72%)"
W01000401,B,"N = 8,124 (26%)"
W01000402,C,"N = 5,664 (3%)"
W01000403,A,"N = 23,924 (72%)"
W01000404,A,"N = 23,924 (72%)"
W01000405,B,"N = 8,124 (26%)"
W01000406,B,"N = 8,124 (26%)"
W01000407,B,"N = 8,124 (26%)"
W01000408,A,"N = 23,924 (72%)"
W01000409,B,"N = 8,124 (26%)"
W01000410,B,"N = 8,124 (26%)"
W01000411,B,"N = 8,124 (26%)"
W01000412,A,"N = 23,924 (72%)"
W01000413,B,"N = 8,124 (26%)"
W01000414,B,"N = 8,124 (26%)"
W01000415,A,"N = 23,924 (72%)"
W01000416,A,"N = 23,924 (72%)"
W01000417,A,"N = 23,924 (72%)"
W01000418,A,"N = 23,924 (72%)"
W01000419,A,"N = 23,924 (72%)"
W01000420,A,"N = 23,924 (72%)"
W01000422,A,"N = 23,924 (72%)"
W01000423,C,"N = 5,664 (3%)"
W01000424,A,"N = 23,924 (72%)"
W01000425,B,"N = 8,124 (26%)"
W01000426,A,"N = 23,924 (72%)"
W01000427,A,"N = 23,924 (72%)"
W01000428,A,"N = 23,924 (72%)"
W01000429,A,"N = 23,924 (72%)"
W01000430,A,"N = 23,924 (72%)"
W01000431,A,"N = 23,924 (72%)"
W01000432,A,"N = 23,924 (72%)"
W01000433,A,"N = 23,924 (72%)"
W01000434,A,"N = 23,924 (72%)"
W01000438,A,"N = 23,924 (72%)"
W01000439,A,"N = 23,924 (72%)"
W01000440,A,"N = 23,924 (72%)"
W01000441,A,"N = 23,924 (72%)"
W01000442,A,"N = 23,924 (72%)"
W01000443,A,"N = 23,924 (72%)"
W01000444,A,"N = 23,924 (72%)"
W01000445,A,"N = 23,924 (72%)"
W01000446,A,"N = 23,924 (72%)"
W01000447,A,"N = 23,924 (72%)"
W01000448,A,"N = 23,924 (72%)"
W01000449,A,"N = 23,924 (72%)"
W01000450,A,"N = 23,924 (72%)"
W01000451,A,"N = 23,924 (72%)"
W01000452,A,"N = 23,924 (72%)"
W01000453,A,"N = 23,924 (72%)"
W01000454,B,"N = 8,124 (26%)"
W01000455,B,"N = 8,124 (26%)"
W01000456,B,"N = 8,124 (26%)"
W01000457,A,"N = 23,924 (72%)"
W01000458,A,"N = 23,924 (72%)"
W01000459,A,"N = 23,924 (72%)"
W01000460,A,"N = 23,924 (72%)"
W01000461,A,"N = 23,924 (72%)"
W01000464,A,"N = 23,924 (72%)"
W01000465,A,"N = 23,924 (72%)"
W01000466,A,"N = 23,924 (72%)"
W01000467,A,"N = 23,924 (72%)"
W01000470,A,"N = 23,924 (72%)"
W01000471,A,"N = 23,924 (72%)"
W01000472,A,"N = 23,924 (72%)"
W01000473,A,"N = 23,924 (72%)"
W01000474,A,"N = 23,924 (72%)"
W01000475,A,"N = 23,924 (72%)"
W01000476,A,"N = 23,924 (72%)"
W01000477,A,"N = 23,924 (72%)"
W01000478,B,"N = 8,124 (26%)"
W01000479,B,"N = 8,124 (26%)"
W01000480,B,"N = 8,124 (26%)"
W01000481,A,"N = 23,924 (72%)"
W01000482,A,"N = 23,924 (72%)"
W01000483,B,"N = 8,124 (26%)"
W01000484,A,"N = 23,924 (72%)"
W01000485,A,"N = 23,924 (72%)"
W01000486,A,"N = 23,924 (72%)"
W01000487,A,"N = 23,924 (72%)"
W01000488,A,"N = 23,924 (72%)"
W01000489,B,"N = 8,124 (26%)"
W01000492,B,"N = 8,124 (26%)"
W01000493,A,"N = 23,924 (72%)"
W01000494,A,"N = 23,924 (72%)"
W01000496,A,"N = 23,924 (72%)"
W01000497,A,"N = 23,924 (72%)"
W01000498,B,"N = 8,124 (26%)"
W01000499,A,"N = 23,924 (72%)"
W01000500,A,"N = 23,924 (72%)"
W01000501,A,"N = 23,924 (72%)"
W01000502,A,"N = 23,924 (72%)"
W01000503,A,"N = 23,924 (72%)"
W01000504,A,"N = 23,924 (72%)"
W01000505,A,"N = 23,924 (72%)"
W01000506,A,"N = 23,924 (72%)"
W01000507,A,"N = 23,924 (72%)"
W01000508,A,"N = 23,924 (72%)"
W01000509,A,"N = 23,924 (72%)"
W01000510,A,"N = 23,924 (72%)"
W01000511,B,"N = 8,124 (26%)"
W01000512,A,"N = 23,924 (72%)"
W01000513,B,"N = 8,124 (26%)"
W01000515,B,"N = 8,124 (26%)"
W01000516,B,"N = 8,124 (26%)"
W01000517,B,"N = 8,124 (26%)"
W01000518,A,"N = 23,924 (72%)"
W01000519,A,"N = 23,924 (72%)"
W01000522,A,"N = 23,924 (72%)"
W01000523,A,"N = 23,924 (72%)"
W01000524,A,"N = 23,924 (72%)"
W01000525,A,"N = 23,924 (72%)"
W01000527,A,"N = 23,924 (72%)"
W01000528,A,"N = 23,924 (72%)"
W01000529,A,"N = 23,924 (72%)"
W01000531,A,"N = 23,924 (72%)"
W01000532,A,"N = 23,924 (72%)"
W01000533,A,"N = 23,924 (72%)"
W01000534,A,"N = 23,924 (72%)"
W01000535,A,"N = 23,924 (72%)"
W01000536,A,"N = 23,924 (72%)"
W01000537,A,"N = 23,924 (72%)"
W01000538,A,"N = 23,924 (72%)"
W01000539,A,"N = 23,924 (72%)"
W01000540,A,"N = 23,924 (72%)"
W01000541,A,"N = 23,924 (72%)"
W01000542,A,"N = 23,924 (72%)"
W01000543,A,"N = 23,924 (72%)"
W01000544,A,"N = 23,924 (72%)"
W01000545,A,"N = 23,924 (72%)"
W01000546,A,"N = 23,924 (72%)"
W01000547,A,"N = 23,924 (72%)"
W01000548,A,"N = 23,924 (72%)"
W01000549,A,"N = 23,924 (72%)"
W01000550,A,"N = 23,924 (72%)"
W01000551,A,"N = 23,924 (72%)"
W01000552,A,"N = 23,924 (72%)"
W01000553,A,"N = 23,924 (72%)"
W01000554,A,"N = 23,924 (72%)"
W01000555,A,"N = 23,924 (72%)"
W01000556,A,"N = 23,924 (72%)"
W01000557,A,"N = 23,924 (72%)"
W01000558,A,"N = 23,924 (72%)"
W01000559,A,"N = 23,924 (72%)"
W01000560,A,"N = 23,924 (72%)"
W01000561,A,"N = 23,924 (72%)"
W01000562,A,"N = 23,924 (72%)"
W01000563,A,"N = 23,924 (72%)"
W01000564,A,"N = 23,924 (72%)"
W01000565,A,"N = 23,924 (72%)"
W01000566,A,"N = 23,924 (72%)"
W01000567,A,"N = 23,924 (72%)"
W01000568,C,"N = 5,664 (3%)"
W01000569,A,"N = 23,924 (72%)"
W01000570,B,"N = 8,124 (26%)"
W01000571,B,"N = 8,124 (26%)"
W01000572,B,"N = 8,124 (26%)"
W01000573,B,"N = 8,124 (26%)"
W01000574,A,"N = 23,924 (72%)"
W01000575,A,"N = 23,924 (72%)"
W01000576,A,"N = 23,924 (72%)"
W01000577,A,"N = 23,924 (72%)"
W01000578,A,"N = 23,924 (72%)"
W01000579,A,"N = 23,924 (72%)"
W01000580,A,"N = 23,924 (72%)"
W01000581,A,"N = 23,924 (72%)"
W01000582,A,"N = 23,924 (72%)"
W01000583,A,"N = 23,924 (72%)"
W01000584,A,"N = 23,924 (72%)"
W01000585,A,"N = 23,924 (72%)"
W01000586,B,"N = 8,124 (26%)"
W01000587,B,"N = 8,124 (26%)"
W01000588,B,"N = 8,124 (26%)"
W01000589,A,"N = 23,924 (72%)"
W01000590,A,"N = 23,924 (72%)"
W01000591,B,"N = 8,124 (26%)"
W01000592,A,"N = 23,924 (72%)"
W01000593,A,"N = 23,924 (72%)"
W01000594,B,"N = 8,124 (26%)"
W01000595,A,"N = 23,924 (72%)"
W01000596,A,"N = 23,924 (72%)"
W01000597,A,"N = 23,924 (72%)"
W01000598,B,"N = 8,124 (26%)"
W01000599,A,"N = 23,924 (72%)"
W01000600,B,"N = 8,124 (26%)"
W01000601,B,"N = 8,124 (26%)"
W01000602,A,"N = 23,924 (72%)"
W01000603,B,"N = 8,124 (26%)"
W01000604,A,"N = 23,924 (72%)"
W01000605,A,"N = 23,924 (72%)"
W01000606,B,"N = 8,124 (26%)"
W01000607,B,"N = 8,124 (26%)"
W01000608,B,"N = 8,124 (26%)"
W01000609,A,"N = 23,924 (72%)"
W01000610,A,"N = 23,924 (72%)"
W01000611,A,"N = 23,924 (72%)"
W01000612,A,"N = 23,924 (72%)"
W01000613,A,"N = 23,924 (72%)"
W01000614,A,"N = 23,924 (72%)"
W01000615,A,"N = 23,924 (72%)"
W01000616,A,"N = 23,924 (72%)"
W01000617,A,"N = 23,924 (72%)"
W01000618,A,"N = 23,924 (72%)"
W01000619,A,"N = 23,924 (72%)"
W01000620,A,"N = 23,924 (72%)"
W01000621,A,"N = 23,924 (72%)"
W01000622,A,"N = 23,924 (72%)"
W01000623,A,"N = 23,924 (72%)"
W01000624,A,"N = 23,924 (72%)"
W01000625,A,"N = 23,924 (72%)"
W01000626,B,"N = 8,124 (26%)"
W01000627,A,"N = 23,924 (72%)"
W01000628,B,"N = 8,124 (26%)"
W01000629,A,"N = 23,924 (72%)"
W01000630,A,"N = 23,924 (72%)"
W01000631,B,"N = 8,124 (26%)"
W01000632,A,"N = 23,924 (72%)"
W01000633,B,"N = 8,124 (26%)"
W01000634,A,"N = 23,924 (72%)"
W01000635,A,"N = 23,924 (72%)"
W01000636,A,"N = 23,924 (72%)"
W01000637,A,"N = 23,924 (72%)"
W01000638,A,"N = 23,924 (72%)"
W01000639,A,"N = 23,924 (72%)"
W01000640,A,"N = 23,924 (72%)"
W01000641,C,"N = 5,664 (3%)"
W01000642,A,"N = 23,924 (72%)"
W01000643,A,"N = 23,924 (72%)"
W01000644,A,"N = 23,924 (72%)"
W01000645,A,"N = 23,924 (72%)"
W01000646,A,"N = 23,924 (72%)"
W01000647,A,"N = 23,924 (72%)"
W01000648,A,"N = 23,924 (72%)"
W01000649,A,"N = 23,924 (72%)"
W01000650,A,"N = 23,924 (72%)"
W01000651,A,"N = 23,924 (72%)"
W01000652,B,"N = 8,124 (26%)"
W01000653,A,"N = 23,924 (72%)"
W01000654,C,"N = 5,664 (3%)"
W01000655,B,"N = 8,124 (26%)"
W01000656,B,"N = 8,124 (26%)"
W01000657,A,"N = 23,924 (72%)"
W01000658,A,"N = 23,924 (72%)"
W01000659,B,"N = 8,124 (26%)"
W01000660,B,"N = 8,124 (26%)"
W01000662,A,"N = 23,924 (72%)"
W01000663,A,"N = 23,924 (72%)"
W01000664,A,"N = 23,924 (72%)"
W01000665,A,"N = 23,924 (72%)"
W01000666,A,"N = 23,924 (72%)"
W01000667,A,"N = 23,924 (72%)"
W01000670,A,"N = 23,924 (72%)"
W01000671,A,"N = 23,924 (72%)"
W01000672,A,"N = 23,924 (72%)"
W01000673,A,"N = 23,924 (72%)"
W01000674,A,"N = 23,924 (72%)"
W01000675,A,"N = 23,924 (72%)"
W01000676,A,"N = 23,924 (72%)"
W01000677,A,"N = 23,924 (72%)"
W01000678,A,"N = 23,924 (72%)"
W01000679,A,"N = 23,924 (72%)"
W01000680,A,"N = 23,924 (72%)"
W01000681,A,"N = 23,924 (72%)"
W01000682,A,"N = 23,924 (72%)"
W01000683,A,"N = 23,924 (72%)"
W01000684,A,"N = 23,924 (72%)"
W01000685,A,"N = 23,924 (72%)"
W01000686,A,"N = 23,924 (72%)"
W01000687,A,"N = 23,924 (72%)"
W01000688,A,"N = 23,924 (72%)"
W01000689,A,"N = 23,924 (72%)"
W01000690,A,"N = 23,924 (72%)"
W01000691,A,"N = 23,924 (72%)"
W01000692,A,"N = 23,924 (72%)"
W01000693,A,"N = 23,924 (72%)"
W01000694,A,"N = 23,924 (72%)"
W01000695,A,"N = 23,924 (72%)"
W01000696,A,"N = 23,924 (72%)"
W01000697,B,"N = 8,124 (26%)"
W01000698,A,"N = 23,924 (72%)"
W01000699,A,"N = 23,924 (72%)"
W01000700,A,"N = 23,924 (72%)"
W01000701,A,"N = 23,924 (72%)"
W01000702,A,"N = 23,924 (72%)"
W01000703,B,"N = 8,124 (26%)"
W01000704,A,"N = 23,924 (72%)"
W01000705,B,"N = 8,124 (26%)"
W01000706,A,"N = 23,924 (72%)"
W01000707,A,"N = 23,924 (72%)"
W01000708,A,"N = 23,924 (72%)"
W01000709,A,"N = 23,924 (72%)"
W01000710,A,"N = 23,924 (72%)"
W01000711,B,"N = 8,124 (26%)"
W01000712,A,"N = 23,924 (72%)"
W01000713,A,"N = 23,924 (72%)"
W01000714,A,"N = 23,924 (72%)"
W01000715,A,"N = 23,924 (72%)"
W01000716,A,"N = 23,924 (72%)"
W01000717,A,"N = 23,924 (72%)"
W01000718,A,"N = 23,924 (72%)"
W01000719,A,"N = 23,924 (72%)"
W01000720,A,"N = 23,924 (72%)"
W01000721,A,"N = 23,924 (72%)"
